0,101.9202
1,58.76138
2,95.13358
3,83.31274
4,157.15767
5,135.60785
6,88.12755
7,102.66497
8,116.35423
9,98.54357
10,111.17605
11,77.42044
12,99.22416
13,145.92873
14,133.33257
15,72.161766
16,70.54597
17,91.076805
18,59.54836
19,123.425224
20,72.70641
21,118.76721
22,88.49099
23,136.37253
24,88.26101
25,127.500946
26,143.95534
27,95.053185
28,101.622505
29,112.56689
30,107.199524
31,123.495186
32,82.67849
33,77.90876
34,121.82944
35,86.32661
36,122.29682
37,81.93766
38,87.14263
39,71.759674
40,101.49088
41,145.54613
42,85.82027
43,110.34894
44,113.629684
45,95.33849
46,113.318665
47,108.73881
48,163.51015
49,73.444115
50,88.609146
51,80.03393
52,101.54674
53,130.94199
54,153.41025
55,94.1829
56,71.440834
57,91.251335
58,109.6669
59,113.88236
60,133.48315
61,128.87502
62,77.90656
63,118.65193
64,95.44286
65,148.64055
66,93.58491
67,117.88746
68,91.74447
69,107.705666
70,81.626976
71,73.87684
72,85.972755
73,118.00501
74,114.697075
75,70.47816
76,89.20837
77,118.06421
78,120.77213
79,73.38186
80,123.80608
81,55.13621
82,80.339775
83,103.09225
84,99.03951
85,88.177536
86,75.00203
87,109.29843
88,101.43988
89,115.05573
90,64.833565
91,100.90243
92,103.793816
93,94.1596
94,98.59991
95,87.24763
96,111.38195
97,104.886314
98,140.28433
99,110.216606
100,133.5892
101,125.948
102,143.01463
103,102.22246
104,94.74137
105,96.14869
106,91.97892
107,112.641045
108,110.713066
109,101.81174
110,123.46497
111,97.3442
112,69.47326
113,119.75211
114,123.76206
115,106.760735
116,80.42228
117,95.61431
118,132.12741
119,124.50181
120,100.09632
121,125.08928
122,127.0395
123,87.80157
124,121.10058
125,116.052864
126,111.76859
127,159.48323
128,70.75973
129,109.21841
130,94.64891
131,68.352646
132,92.527054
133,106.85178
134,92.79374
135,63.383713
136,62.439526
137,77.18726
138,117.94839
139,67.80137
140,115.92396
141,106.143166
142,110.695015
143,73.167786
144,116.17808
145,121.4348
146,133.13658
147,80.35092
148,110.48776
149,105.07264
150,127.72085
151,100.7773
152,116.47508
153,115.81187
