,0
264,42.8318
265,40.24085
266,40.77786
267,41.32558
268,41.874218
269,42.445858
270,42.933907
271,43.42874
272,44.087704
273,43.827297
274,43.348606
275,42.845257
276,43.476814
277,40.904095
278,41.45188
279,42.371677
280,43.293278
281,44.082954
282,44.695118
283,45.258167
284,45.62151
285,45.28902
286,44.670536
287,44.036827
288,43.25606
289,44.08482
290,30.622032
291,31.008718
292,32.123158
293,31.480532
294,32.62203
295,33.74906
296,32.017635
297,33.120403
298,34.168934
299,35.20933
300,32.439198
301,33.751747
302,34.695107
303,35.650997
304,36.58901
305,33.321068
306,34.125187
307,35.323826
308,36.139084
309,36.923046
310,37.715393
311,34.22895
312,34.92288
313,35.520943
314,36.576534
315,37.34122
316,38.12349
317,38.752163
318,35.067486
319,35.62607
320,36.18551
321,36.752354
322,37.410122
323,38.54262
324,39.220966
325,39.807743
326,35.858044
327,36.37671
328,36.90506
329,37.469585
330,38.044468
331,38.428394
332,39.76547
333,40.338352
334,40.78463
335,36.749672
336,37.26073
337,37.78884
338,38.31705
339,38.847733
340,39.40126
341,39.766598
342,41.03343
343,41.40017
344,41.42011
345,37.66824
346,38.188995
347,38.672756
348,39.20045
349,39.738796
350,40.30818
351,40.83323
352,41.05158
353,41.879604
354,41.81548
355,41.414448
356,38.29813
357,38.81956
358,39.34667
359,39.895325
360,40.50877
361,41.307125
362,42.087517
363,42.662334
364,42.551884
365,42.06024
366,42.594234
367,42.14076
368,39.03678
369,39.98881
370,40.939342
371,41.873672
372,42.612705
373,43.11276
374,43.536526
375,44.01714
376,43.914547
377,43.2953
378,42.54567
379,43.161716
380,42.68142
381,42.357925
382,42.936184
383,43.439434
384,43.917675
385,44.287586
386,44.629185
387,44.98953
388,45.27756
389,45.168148
390,44.68398
391,43.976357
392,43.216015
393,43.720257
394,43.392994
395,29.472712
396,29.710413
397,30.709942
398,30.173618
399,31.12894
400,32.159252
401,30.637453
402,31.592106
403,32.58062
404,33.618797
405,31.22301
406,32.073788
407,33.00407
408,34.040306
409,35.079563
410,31.642706
411,32.71874
412,33.62021
413,34.542362
414,35.39399
415,36.21979
416,32.491463
417,33.161926
418,34.29161
419,34.995586
420,35.758755
421,36.557865
422,37.222233
423,33.4043
424,34.00455
425,34.5639
426,35.293026
427,36.19416
428,36.959187
429,37.623867
430,38.245693
431,34.230732
432,34.734
433,35.267994
434,35.826645
435,36.279705
436,37.45338
437,38.093998
438,38.69099
439,39.288715
440,35.057674
441,35.56776
442,36.095905
443,36.623802
444,37.16004
445,37.602318
446,38.807064
447,39.30971
448,39.899418
449,39.96906
450,35.724857
451,36.40328
452,36.98021
453,37.50754
454,38.035816
455,38.564014
456,38.9697
457,39.97371
458,40.37978
459,40.422573
460,40.19586
461,36.355488
462,36.87649
463,37.397
464,38.074978
465,39.075138
466,39.9576
467,40.53935
468,40.789932
469,41.07314
470,41.671143
471,41.254925
472,40.865166
473,37.79636
474,38.55605
475,39.54503
476,40.532803
477,40.945553
478,41.391666
479,41.87002
480,42.30549
481,42.424168
482,41.920353
483,42.379574
484,41.866024
485,41.405453
486,40.893406
487,41.340878
488,41.77088
489,42.124096
490,42.461662
491,42.823627
492,43.186314
493,43.63059
494,43.766804
495,43.29382
496,42.513783
497,42.97593
498,42.452526
499,41.946934
500,42.931767
501,43.055843
502,43.376453
503,43.695797
504,44.05614
505,44.41818
506,44.755108
507,45.02729
508,44.99443
509,44.706745
510,43.963703
511,43.217495
512,43.130714
513,43.24142
514,42.74754
515,28.538658
516,28.242796
517,29.490522
518,28.68665
519,29.924318
520,30.783741
521,29.183569
522,30.322931
523,31.149029
524,32.0299
525,29.71778
526,30.685555
527,31.536806
528,32.479828
529,33.488605
530,30.307865
531,31.20841
532,31.985575
533,32.92956
534,33.927162
535,34.783867
536,30.883997
537,31.778975
538,32.63197
539,33.48485
540,34.26801
541,35.05402
542,35.718563
543,31.769196
544,32.379784
545,33.20796
546,33.989513
547,34.682533
548,35.41239
549,36.091152
550,36.728756
551,32.517166
552,33.149464
553,33.645832
554,34.206364
555,35.256596
556,35.913456
557,36.511715
558,37.11411
559,37.752064
560,33.266632
561,33.919514
562,34.40518
563,34.932648
564,35.491127
565,36.561184
566,37.167637
567,37.64897
568,37.982742
569,38.219788
570,34.198864
571,34.75373
572,35.30064
573,35.82835
574,36.35927
575,36.88973
576,37.750134
577,38.04131
578,38.630817
579,38.97826
580,38.901264
581,34.90741
582,35.04412
583,35.748394
584,36.83427
585,37.65342
586,38.188786
587,38.690662
588,39.043583
589,40.037376
590,40.299255
591,40.013428
592,39.639027
593,37.07729
594,37.280933
595,38.1199
596,38.747154
597,39.23582
598,39.72501
599,40.22919
600,40.62844
601,40.67957
602,41.606617
603,41.14417
604,40.65566
605,40.19261
606,39.195225
607,39.62756
608,39.968678
609,40.332256
610,40.697395
611,41.10777
612,41.570393
613,42.011887
614,42.24692
615,41.940716
616,42.251827
617,41.74353
618,41.215588
619,40.75074
620,40.92364
621,41.301357
622,41.53064
623,41.893402
624,42.25707
625,42.62093
626,42.973537
627,43.35985
628,43.517857
629,43.316425
630,42.50125
631,42.437214
632,42.351276
633,41.85526
634,41.383778
635,43.093258
636,43.170185
637,43.286137
638,43.60586
639,43.925034
640,44.24542
641,44.5808
642,44.941784
643,44.92213
644,44.698338
645,44.02175
646,43.250397
647,42.605892
648,43.18482
649,42.688942
650,42.191666
651,27.883614
652,26.85184
653,28.335245
654,27.140833
655,28.47593
656,29.55189
657,27.408556
658,28.826006
659,29.901834
660,30.737116
661,27.73791
662,29.229437
663,30.27825
664,31.082792
665,31.94592
666,28.112516
667,29.702456
668,30.661352
669,31.485624
670,32.384064
671,33.33269
672,28.677877
673,30.324797
674,31.159077
675,31.976484
676,32.838703
677,33.645504
678,34.297775
679,29.515158
680,30.859068
681,31.849869
682,32.536777
683,33.24722
684,34.001904
685,34.628815
686,35.236195
687,30.5413
688,31.447268
689,32.150677
690,33.11147
691,33.7652
692,34.457294
693,35.08312
694,35.631966
695,36.033337
696,31.606714
697,32.16834
698,32.878548
699,33.337418
700,34.38436
701,35.02451
702,35.462746
703,35.78236
704,36.12957
705,36.488674
706,32.61584
707,33.034634
708,33.704178
709,34.183823
710,34.569805
711,35.385952
712,35.91644
713,36.45093
714,36.94726
715,37.42603
716,37.51885
717,33.83858
718,33.944965
719,34.531616
720,35.39514
721,35.86987
722,36.37628
723,37.005035
724,37.861412
725,38.295193
726,38.711227
727,38.76246
728,38.440697
729,35.816338
730,35.98052
731,36.390095
732,36.926983
733,37.41657
734,37.905163
735,38.40853
736,38.70403
737,39.75042
738,40.06515
739,39.915436
740,39.479435
741,39.016094
742,37.46665
743,37.698235
744,38.05721
745,38.482265
746,38.969448
747,39.457558
748,39.946133
749,40.395226
750,40.54934
751,41.440838
752,41.07108
753,40.511837
754,40.037914
755,39.574955
756,39.1221
757,39.45911
758,39.80316
759,40.09402
760,40.45738
761,40.831707
762,41.300777
763,41.753105
764,42.027866
765,41.8568
766,41.917362
767,41.65913
768,41.11246
769,40.606842
770,40.13236
771,40.89137
772,41.16477
773,41.487583
774,41.665714
775,42.019344
776,42.38274
777,42.745926
778,43.120083
779,43.34728
780,43.207355
781,42.56479
782,41.90315
783,42.299965
784,41.798607
785,41.301563
786,40.852657
787,43.83788
788,43.07326
789,43.409054
790,43.594166
791,43.835377
792,44.18516
793,44.539936
794,44.89445
795,44.899887
796,44.634457
797,44.165855
798,43.362858
799,42.561375
800,43.119373
801,42.630238
802,42.113823
803,41.424725
804,26.29742
805,25.171324
806,27.616688
807,24.89907
808,26.945053
809,28.368216
810,25.46102
811,27.04009
812,28.49515
813,29.598425
814,25.933382
815,27.229483
816,28.78041
817,29.88186
818,30.803293
819,26.434309
820,27.511105
821,29.202711
822,30.23918
823,31.0492
824,31.917482
825,26.952868
826,28.119791
827,29.707094
828,30.681856
829,31.47332
830,32.306545
831,33.010635
832,27.639624
833,28.783133
834,30.241358
835,31.235094
836,31.946169
837,32.615486
838,33.256878
839,33.90668
840,28.823187
841,29.452505
842,30.75654
843,31.756401
844,32.39072
845,33.06936
846,33.50043
847,33.87913
848,34.274773
849,30.193274
850,30.570051
851,31.088049
852,32.253483
853,32.76003
854,33.227535
855,33.68539
856,34.022835
857,34.361935
858,34.71962
859,31.707035
860,31.670061
861,31.827799
862,32.325573
863,32.976353
864,33.650547
865,34.32066
866,34.82189
867,35.337772
868,35.829975
869,36.15024
870,33.26752
871,33.01948
872,33.18173
873,33.6807
874,34.090725
875,34.807106
876,35.654327
877,36.105717
878,36.59492
879,37.07342
880,37.40247
881,37.302296
882,35.55734
883,34.964626
884,34.931896
885,35.125587
886,35.596554
887,36.085224
888,36.587452
889,37.585148
890,37.9865
891,38.34263
892,38.656338
893,38.36613
894,37.905033
895,37.357143
896,36.807568
897,36.762512
898,36.902138
899,37.15086
900,37.63734
901,38.125988
902,38.567303
903,39.477184
904,39.7926
905,39.89339
906,39.37456
907,38.87528
908,38.42948
909,38.802235
910,38.314327
911,38.338696
912,38.557102
913,38.734264
914,39.204517
915,39.673763
916,40.146725
917,40.41612
918,41.04043
919,41.02672
920,40.481434
921,39.937565
922,39.423546
923,38.957226
924,40.199154
925,39.71876
926,39.809155
927,39.98686
928,40.219013
929,40.58333
930,41.022457
931,41.49251
932,41.79503
933,41.712963
934,41.415882
935,41.598064
936,41.069633
937,40.505665
938,39.999916
939,39.521786
940,41.734165
941,41.296043
942,41.442593
943,41.730053
944,41.961563
945,42.214275
946,42.534557
947,42.87151
948,43.150494
949,42.980446
950,42.711285
951,41.888393
952,42.278103
953,41.787876
954,41.25731
955,40.768116
956,40.362034
957,44.520382
958,43.82377
959,43.32505
960,43.64601
961,44.023533
962,44.14409
963,44.498547
964,44.854534
965,44.9407
966,44.650146
967,44.369686
968,43.644676
969,42.760536
970,43.111683
971,42.612232
972,41.859554
973,41.38728
974,40.981464
975,25.041258
976,24.126637
977,25.806458
978,23.43669
979,24.967165
980,27.105204
981,23.705095
982,24.994558
983,26.739925
984,28.350407
985,24.31096
986,25.52957
987,26.905506
988,28.54447
989,29.644527
990,24.886301
991,25.967527
992,27.076365
993,28.878813
994,29.956247
995,30.825293
996,25.366442
997,26.462793
998,27.540257
999,29.229692
1000,30.311533
1001,31.1416
1002,31.876493
1003,26.343485
1004,27.134928
1005,28.187216
1006,29.574396
1007,30.72661
1008,31.464693
1009,31.887768
1010,32.346844
1011,27.516869
1012,28.114021
1013,28.937096
1014,30.107546
1015,31.06882
1016,31.439713
1017,31.771482
1018,32.241055
1019,32.727726
1020,29.549776
1021,29.281143
1022,29.781845
1023,30.255548
1024,31.12458
1025,31.55617
1026,31.926573
1027,32.26428
1028,32.684135
1029,33.322247
1030,32.587414
1031,30.67983
1032,30.397062
1033,30.683985
1034,31.54841
1035,32.117558
1036,32.745853
1037,33.2521
1038,33.75755
1039,34.295635
1040,34.782352
1041,35.32908
1042,33.127827
1043,32.08542
1044,32.16667
1045,32.753754
1046,33.367344
1047,33.9159
1048,34.434975
1049,34.969902
1050,35.471527
1051,35.92503
1052,36.081924
1053,38.137653
1054,35.939053
1055,34.336044
1056,33.887035
1057,34.0747
1058,34.317356
1059,35.33696
1060,35.81848
1061,36.24776
1062,36.713474
1063,37.15084
1064,37.247715
1065,36.922832
1066,40.212852
1067,38.340977
1068,36.75238
1069,35.940758
1070,35.83962
1071,36.064995
1072,36.306976
1073,37.319237
1074,37.709988
1075,38.04621
1076,38.415623
1077,38.297916
1078,37.831398
1079,37.40488
1080,41.17254
1081,39.6617
1082,38.555943
1083,37.93754
1084,37.57226
1085,37.76635
1086,37.916767
1087,38.333557
1088,39.23238
1089,39.517742
1090,39.691994
1091,39.321705
1092,38.81846
1093,38.341305
1094,37.886654
1095,42.047867
1096,40.655964
1097,40.030632
1098,39.587482
1099,39.121487
1100,39.231377
1101,39.395123
1102,39.8653
1103,40.18292
1104,40.27035
1105,40.806187
1106,40.463486
1107,39.891964
1108,39.371624
1109,38.86359
1110,38.38466
1111,43.09657
1112,42.038494
1113,41.371788
1114,40.89784
1115,40.52049
1116,40.59387
1117,40.743946
1118,41.21408
1119,41.55152
1120,41.529816
1121,41.18185
1122,41.55658
1123,41.059788
1124,40.479336
1125,39.94076
1126,39.458477
1127,39.026165
1128,44.534298
1129,43.659748
1130,43.05486
1131,42.55515
1132,42.203693
1133,42.305477
1134,42.44238
1135,42.76433
1136,43.022404
1137,42.851276
1138,42.64386
1139,42.06292
1140,42.30086
1141,41.837482
1142,41.30189
1143,40.75639
1144,40.32638
1145,39.737926
1146,46.670876
1147,45.532154
1148,44.830193
1149,44.307697
1150,44.056477
1151,44.32348
1152,44.43431
1153,44.795193
1154,44.96849
1155,44.65775
1156,44.378265
1157,43.942585
1158,43.104572
1159,42.9326
1160,42.600163
1161,42.12193
1162,41.510273
1163,40.972847
1164,40.591038
1165,23.216026
1166,24.763361
1167,22.369562
1168,23.80601
1169,25.1942
1170,22.021257
1171,23.478075
1172,24.924318
1173,26.807323
1174,22.537947
1175,23.791567
1176,25.047285
1177,26.52619
1178,28.34342
1179,23.153467
1180,24.40621
1181,25.659548
1182,26.834658
1183,28.646069
1184,29.655119
1185,24.117046
1186,24.973856
1187,26.097775
1188,27.234993
1189,28.960867
1190,30.03676
1191,30.625576
1192,25.526978
1193,25.903757
1194,26.514841
1195,27.636381
1196,29.024797
1197,30.110134
1198,30.565441
1199,30.932428
1200,28.420748
1201,26.939814
1202,27.564241
1203,28.008444
1204,28.970192
1205,30.045671
1206,30.362482
1207,30.756723
1208,31.212173
1209,32.030216
1210,29.851078
1211,28.354563
1212,28.842314
1213,29.08571
1214,30.02339
1215,30.359396
1216,30.770288
1217,31.3369
1218,31.986048
1219,36.68994
1220,33.605198
1221,31.115755
1222,29.672834
1223,30.100708
1224,30.766956
1225,31.30676
1226,31.763794
1227,32.337223
1228,32.909687
1229,33.395065
1230,40.217976
1231,36.88249
1232,34.015995
1233,31.772938
1234,31.5161
1235,32.093277
1236,32.38357
1237,32.841473
1238,33.375946
1239,33.962406
1240,34.470432
1241,34.890842
1242,43.51219
1243,40.114895
1244,36.857784
1245,34.65926
1246,33.109703
1247,33.455357
1248,33.91228
1249,34.106983
1250,34.60555
1251,35.111565
1252,35.616077
1253,36.04674
1254,36.024136
1255,45.70389
1256,42.80958
1257,39.914856
1258,37.47562
1259,35.598843
1260,34.87531
1261,35.53245
1262,35.770245
1263,35.956074
1264,36.395935
1265,36.79531
1266,37.202866
1267,36.91055
1268,36.52122
1269,46.875008
1270,44.020786
1271,41.176994
1272,39.330715
1273,37.787613
1274,37.23474
1275,36.804863
1276,37.407314
1277,37.585873
1278,37.793434
1279,38.083355
1280,38.246906
1281,37.784824
1282,37.391674
1283,37.00318
1284,47.099075
1285,44.752453
1286,42.71051
1287,40.87759
1288,39.66399
1289,39.111565
1290,38.52413
1291,38.54017
1292,38.79238
1293,39.27298
1294,39.42889
1295,39.29616
1296,38.772114
1297,38.292778
1298,37.879658
1299,37.46049
1300,47.811222
1301,45.32565
1302,43.61953
1303,41.97562
1304,41.27159
1305,40.73078
1306,40.09658
1307,39.90733
1308,40.009304
1309,39.9652
1310,40.547344
1311,40.45428
1312,39.925426
1313,39.33306
1314,38.82849
1315,38.387173
1316,37.913086
1317,48.267197
1318,46.559605
1319,44.795403
1320,43.323666
1321,42.822834
1322,42.323895
1323,41.666397
1324,41.20675
1325,41.30808
1326,41.30579
1327,41.0898
1328,41.547123
1329,41.05077
1330,40.573936
1331,40.0111
1332,39.491364
1333,39.085087
1334,38.652916
1335,48.845036
1336,47.477413
1337,46.076115
1338,45.005688
1339,44.50506
1340,43.983887
1341,43.371014
1342,42.887768
1343,42.913692
1344,42.787247
1345,42.59154
1346,42.3476
1347,42.199955
1348,41.894154
1349,41.413456
1350,40.92252
1351,40.257153
1352,39.80418
1353,39.265972
1354,49.053875
1355,47.846523
1356,46.85648
1357,46.361988
1358,45.820526
1359,45.321053
1360,44.82121
1361,44.90911
1362,44.60068
1363,44.27876
1364,44.078434
1365,43.3894
1366,42.500153
1367,42.875446
1368,42.487926
1369,41.975132
1370,41.34708
1371,40.808407
1372,21.403074
1373,22.82534
1374,24.23791
1375,20.813807
1376,22.267927
1377,23.712496
1378,25.123348
1379,20.783838
1380,22.056545
1381,23.496386
1382,24.92061
1383,26.582254
1384,21.398054
1385,22.650927
1386,23.904383
1387,25.1485
1388,26.373377
1389,28.255938
1390,22.420456
1391,23.266415
1392,24.51966
1393,25.77217
1394,26.866468
1395,28.32412
1396,29.100801
1397,25.597908
1398,24.511898
1399,25.218649
1400,26.016047
1401,26.938383
1402,28.200579
1403,29.155312
1404,29.68139
1405,31.01071
1406,27.852192
1407,26.420935
1408,26.56919
1409,26.998358
1410,28.044079
1411,29.095491
1412,29.46898
1413,29.82966
1414,36.683315
1415,33.270023
1416,29.699871
1417,27.84197
1418,27.798338
1419,28.084127
1420,29.151783
1421,29.585764
1422,30.122217
1423,30.715849
1424,41.553646
1425,38.155922
1426,34.743397
1427,31.322098
1428,29.082415
1429,29.398367
1430,30.13268
1431,30.510736
1432,30.985369
1433,31.524715
1434,32.05823
1435,44.988934
1436,42.157536
1437,38.938194
1438,35.54027
1439,32.447094
1440,30.799305
1441,31.379232
1442,31.592325
1443,31.965677
1444,32.52188
1445,33.01549
1446,33.491688
1447,48.801907
1448,45.572735
1449,42.34313
1450,39.103893
1451,35.661068
1452,33.398605
1453,32.67045
1454,33.01956
1455,33.21651
1456,33.652973
1457,34.160526
1458,34.66836
1459,34.7689
1460,51.53603
1461,48.674774
1462,45.655453
1463,42.33301
1464,38.935993
1465,36.365242
1466,34.97634
1467,34.717594
1468,34.80412
1469,34.946598
1470,35.30575
1471,35.81495
1472,35.986187
1473,35.49774
1474,52.705578
1475,49.84432
1476,46.991802
1477,44.123
1478,41.253483
1479,38.792965
1480,37.542732
1481,36.81398
1482,36.476303
1483,36.558407
1484,36.626057
1485,36.938816
1486,36.89813
1487,36.50927
1488,35.92514
1489,53.891243
1490,51.13864
1491,48.23218
1492,45.376266
1493,42.508045
1494,40.45472
1495,39.148357
1496,38.579067
1497,38.23351
1498,38.13241
1499,38.101635
1500,38.06296
1501,37.820496
1502,37.412136
1503,37.01385
1504,36.364647
1505,54.59591
1506,52.13702
1507,49.679615
1508,46.9306
1509,43.939457
1510,42.15257
1511,40.808655
1512,40.23103
1513,39.58208
1514,39.527725
1515,39.451603
1516,39.27714
1517,38.823166
1518,38.35454
1519,37.93751
1520,37.49319
1521,36.83208
1522,55.52659
1523,52.9529
1524,50.385506
1525,47.818443
1526,45.27313
1527,43.867085
1528,42.485275
1529,41.808994
1530,41.050068
1531,40.52409
1532,40.6209
1533,40.369316
1534,39.94992
1535,39.44468
1536,38.897305
1537,38.4672
1538,37.971508
1539,37.370922
1540,55.063335
1541,53.73362
1542,51.20262
1543,48.63442
1544,46.561527
1545,45.35333
1546,44.274395
1547,43.55247
1548,42.633358
1549,42.069973
1550,41.390408
1551,41.433697
1552,41.052723
1553,40.604267
1554,40.148838
1555,39.66399
1556,39.272938
1557,38.777542
1558,38.04684
1559,52.791973
1560,51.462948
1561,49.586582
1562,47.94791
1563,46.736015
1564,46.00899
1565,45.336517
1566,44.4922
1567,43.916737
1568,43.233738
1569,42.60186
1570,41.926632
1571,42.019505
1572,41.525673
1573,40.943893
1574,40.473186
1575,40.018856
1576,39.44531
1577,52.080036
1578,50.769436
1579,49.63544
1580,48.512897
1581,47.92538
1582,47.225246
1583,46.49765
1584,45.747555
1585,45.11204
1586,44.457447
1587,43.50787
1588,42.71107
1589,43.10775
1590,42.721275
1591,42.261776
1592,41.66866
1593,41.101574
1594,19.646366
1595,21.099373
1596,22.536953
1597,23.94132
1598,19.663515
1599,20.885141
1600,22.319853
1601,23.734035
1602,25.138361
1603,19.820807
1604,20.91977
1605,22.1747
1606,23.555485
1607,24.816572
1608,25.94142
1609,21.011835
1610,21.530003
1611,22.680302
1612,23.74288
1613,24.770987
1614,25.718786
1615,27.179766
1616,25.344625
1617,23.51666
1618,23.278318
1619,24.000643
1620,25.049227
1621,26.03868
1622,27.248175
1623,28.197647
1624,33.503204
1625,29.746763
1626,26.344069
1627,25.049025
1628,25.556662
1629,26.21899
1630,27.124826
1631,28.169775
1632,28.515041
1633,40.127346
1634,36.63207
1635,32.92219
1636,29.376068
1637,27.237417
1638,27.036905
1639,27.316174
1640,28.520311
1641,29.054544
1642,29.444162
1643,45.443157
1644,42.29896
1645,38.71042
1646,34.730614
1647,30.919323
1648,28.665369
1649,28.74938
1650,29.457266
1651,29.806688
1652,30.306082
1653,30.602402
1654,49.752655
1655,46.734158
1656,43.66203
1657,40.018826
1658,35.884342
1659,32.17778
1660,30.170862
1661,30.667883
1662,30.878946
1663,31.18994
1664,31.644169
1665,31.890482
1666,53.638577
1667,50.7578
1668,47.529575
1669,44.139576
1670,40.50136
1671,36.802235
1672,33.46455
1673,32.069332
1674,32.247425
1675,32.45152
1676,32.70596
1677,33.160664
1678,33.34845
1679,57.31724
1680,54.085835
1681,50.85387
1682,47.622906
1683,44.32438
1684,40.99435
1685,37.47814
1686,35.187904
1687,34.17776
1688,33.944588
1689,34.08646
1690,34.359367
1691,34.712543
1692,34.3905
1693,58.52013
1694,55.658985
1695,52.79868
1696,49.94708
1697,47.09567
1698,44.049152
1699,40.529976
1700,38.065006
1701,36.59068
1702,35.904125
1703,35.592487
1704,35.68756
1705,35.932487
1706,35.48311
1707,34.824497
1708,60.084263
1709,57.122192
1710,54.159626
1711,51.197292
1712,48.339954
1713,45.478737
1714,42.67011
1715,40.101093
1716,39.08975
1717,38.02856
1718,37.477276
1719,37.121353
1720,37.03726
1721,36.569202
1722,35.947132
1723,35.289818
1724,61.396038
1725,58.83428
1726,55.872242
1727,52.911068
1728,49.947292
1729,46.984207
1730,44.134968
1731,42.041153
1732,41.0296
1733,39.988148
1734,39.438663
1735,38.899807
1736,38.22632
1737,37.53104
1738,37.08936
1739,36.415417
1740,35.7544
1741,62.145412
1742,59.6409
1743,57.181805
1744,54.622734
1745,51.660366
1746,48.692974
1747,46.05855
1748,43.94762
1749,42.74366
1750,41.681408
1751,40.966003
1752,40.44073
1753,39.816074
1754,38.62894
1755,38.073338
1756,37.575397
1757,36.88723
1758,36.23
1759,62.79971
1760,60.64861
1761,58.046165
1762,55.471867
1763,52.905605
1764,50.250847
1765,47.81283
1766,45.672672
1767,44.23228
1768,42.942142
1769,42.60019
1770,41.8862
1771,41.26843
1772,40.185818
1773,39.03544
1774,38.60789
1775,38.132572
1776,37.509758
1777,36.917408
1778,60.533993
1779,58.915283
1780,56.31236
1781,53.721954
1782,51.192562
1783,49.380314
1784,47.614265
1785,45.896984
1786,44.670425
1787,43.77904
1788,43.061333
1789,42.86559
1790,41.788185
1791,40.7343
1792,39.77284
1793,39.39826
1794,38.795567
1795,38.205036
1796,58.268814
1797,56.94309
1798,54.60664
1799,52.17606
1800,50.556217
1801,49.119503
1802,47.71014
1803,46.727814
1804,45.7472
1805,44.83504
1806,44.201565
1807,43.733402
1808,42.468395
1809,41.232388
1810,40.69325
1811,40.248524
1812,39.647892
1813,56.323345
1814,55.056377
1815,53.587
1816,52.029903
1817,50.844532
1818,49.31203
1819,48.570255
1820,47.625683
1821,46.75067
1822,45.569653
1823,44.239758
1824,43.70612
1825,42.952698
1826,42.57211
1827,42.007313
1828,41.51228
1829,18.897985
1830,19.784506
1831,21.155256
1832,22.564482
1833,23.754969
1834,19.07065
1835,19.918102
1836,20.887295
1837,22.116648
1838,23.310366
1839,24.24243
1840,20.494764
1841,20.015673
1842,20.643559
1843,21.707369
1844,22.8072
1845,23.923435
1846,24.748783
1847,26.049788
1848,22.920902
1849,21.639421
1850,22.011957
1851,23.005186
1852,23.985186
1853,24.821342
1854,25.822649
1855,35.46303
1856,30.909472
1857,26.684078
1858,24.141394
1859,23.660217
1860,24.289764
1861,25.14118
1862,26.101164
1863,27.031046
1864,42.611282
1865,38.816525
1866,35.23271
1867,31.385855
1868,27.332123
1869,25.81648
1870,26.25863
1871,26.695322
1872,27.897673
1873,28.269814
